,index,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4564,3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,girl in red,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,audio_features,3h3pOvw6hjOvZxRUseB7h9,spotify:track:3h3pOvw6hjOvZxRUseB7h9,https://api.spotify.com/v1/tracks/3h3pOvw6hjOvZxRUseB7h9,https://api.spotify.com/v1/audio-analysis/3h3pOvw6hjOvZxRUseB7h9,204991,4
4565,34z8lt0220mD5i159EpuEm,Here To Stay,Meghan Trainor,0.753,0.45,9,-9.434,1,0.0961,0.164,1.42e-06,0.29,0.603,96.028,audio_features,34z8lt0220mD5i159EpuEm,spotify:track:34z8lt0220mD5i159EpuEm,https://api.spotify.com/v1/tracks/34z8lt0220mD5i159EpuEm,https://api.spotify.com/v1/audio-analysis/34z8lt0220mD5i159EpuEm,183861,4
4566,5hK2Ks25jW6aMmUAHpAN3F,Falling for Ya,Grace Phipps,0.8,0.882,11,-4.436,0,0.0419,0.0216,0.503,0.0247,0.964,129.94,audio_features,5hK2Ks25jW6aMmUAHpAN3F,spotify:track:5hK2Ks25jW6aMmUAHpAN3F,https://api.spotify.com/v1/tracks/5hK2Ks25jW6aMmUAHpAN3F,https://api.spotify.com/v1/audio-analysis/5hK2Ks25jW6aMmUAHpAN3F,192800,4
4567,2i4ADE3WMDarWDsQNiTqWH,Trust,Alina Baraz,0.423,0.568,2,-7.923,0,0.0495,0.628,0.0196,0.153,0.207,91.735,audio_features,2i4ADE3WMDarWDsQNiTqWH,spotify:track:2i4ADE3WMDarWDsQNiTqWH,https://api.spotify.com/v1/tracks/2i4ADE3WMDarWDsQNiTqWH,https://api.spotify.com/v1/audio-analysis/2i4ADE3WMDarWDsQNiTqWH,155000,3
4568,7EkiMl81fUHVwpItgtzI4r,I'll Kill You (feat. Jhené Aiko),Summer Walker,0.679,0.443,10,-8.528,0,0.153,0.427,0.0,0.106,0.363,104.049,audio_features,7EkiMl81fUHVwpItgtzI4r,spotify:track:7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/tracks/7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/audio-analysis/7EkiMl81fUHVwpItgtzI4r,179973,4
4569,55nlbqqFVnSsArIeYSQlqx,You & I (Nobody in the World),John Legend,0.456,0.342,11,-8.162,0,0.0283,0.129,0.0,0.124,0.224,84.087,audio_features,55nlbqqFVnSsArIeYSQlqx,spotify:track:55nlbqqFVnSsArIeYSQlqx,https://api.spotify.com/v1/tracks/55nlbqqFVnSsArIeYSQlqx,https://api.spotify.com/v1/audio-analysis/55nlbqqFVnSsArIeYSQlqx,252653,4
4570,6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3
4571,1ZfZBRT116m9NqefWEIhlG,Hetkeksi,YOUNGHEARTED,0.605,0.403,11,-10.952,1,0.0582,0.6,1.66e-06,0.117,0.478,119.804,audio_features,1ZfZBRT116m9NqefWEIhlG,spotify:track:1ZfZBRT116m9NqefWEIhlG,https://api.spotify.com/v1/tracks/1ZfZBRT116m9NqefWEIhlG,https://api.spotify.com/v1/audio-analysis/1ZfZBRT116m9NqefWEIhlG,229120,4
4572,0Vs8BRdNnyuk0QXWPWvICK,Love Me Back,Social House,0.559,0.437,3,-10.27,1,0.0311,0.585,0.0,0.101,0.43,157.991,audio_features,0Vs8BRdNnyuk0QXWPWvICK,spotify:track:0Vs8BRdNnyuk0QXWPWvICK,https://api.spotify.com/v1/tracks/0Vs8BRdNnyuk0QXWPWvICK,https://api.spotify.com/v1/audio-analysis/0Vs8BRdNnyuk0QXWPWvICK,155013,4
4573,1luVGXHe7oimtkPScdsKBe,Love Of My Life - Remastered 2011,Queen,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,audio_features,1luVGXHe7oimtkPScdsKBe,spotify:track:1luVGXHe7oimtkPScdsKBe,https://api.spotify.com/v1/tracks/1luVGXHe7oimtkPScdsKBe,https://api.spotify.com/v1/audio-analysis/1luVGXHe7oimtkPScdsKBe,217387,4
4574,4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,The Weeknd,0.449,0.599,1,-4.892,1,0.0369,0.211,0.0,0.327,0.165,134.144,audio_features,4MPTj8lMMvxLwT3EwuXFop,spotify:track:4MPTj8lMMvxLwT3EwuXFop,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,https://api.spotify.com/v1/audio-analysis/4MPTj8lMMvxLwT3EwuXFop,228373,3
4575,3Z9vR8JrHFyyjB0JoHzx6p,Pretty,Landon Cube,0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,audio_features,3Z9vR8JrHFyyjB0JoHzx6p,spotify:track:3Z9vR8JrHFyyjB0JoHzx6p,https://api.spotify.com/v1/tracks/3Z9vR8JrHFyyjB0JoHzx6p,https://api.spotify.com/v1/audio-analysis/3Z9vR8JrHFyyjB0JoHzx6p,191440,4
4576,0g4fzRkbLeCDUCoe5iUOcf,sex money feelings die,Lykke Li,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,audio_features,0g4fzRkbLeCDUCoe5iUOcf,spotify:track:0g4fzRkbLeCDUCoe5iUOcf,https://api.spotify.com/v1/tracks/0g4fzRkbLeCDUCoe5iUOcf,https://api.spotify.com/v1/audio-analysis/0g4fzRkbLeCDUCoe5iUOcf,139840,4
4577,4uTFofZ26M2VgCVq3ixUUY,Haunt U,mysticphonk,0.463,0.632,7,-9.577,1,0.0525,0.393,0.0,0.127,0.0894,163.71,audio_features,4uTFofZ26M2VgCVq3ixUUY,spotify:track:4uTFofZ26M2VgCVq3ixUUY,https://api.spotify.com/v1/tracks/4uTFofZ26M2VgCVq3ixUUY,https://api.spotify.com/v1/audio-analysis/4uTFofZ26M2VgCVq3ixUUY,100260,4
4578,18Zgo1o7quS5DaYcqTRQbp,Musta Kuva,SAMUEL,0.598,0.806,5,-5.942,0,0.0331,0.0214,0.0,0.203,0.246,145.089,audio_features,18Zgo1o7quS5DaYcqTRQbp,spotify:track:18Zgo1o7quS5DaYcqTRQbp,https://api.spotify.com/v1/tracks/18Zgo1o7quS5DaYcqTRQbp,https://api.spotify.com/v1/audio-analysis/18Zgo1o7quS5DaYcqTRQbp,207724,4
4579,2NRGaA1GyCmTYfm2GRPkUe,Fine China,Future,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,audio_features,2NRGaA1GyCmTYfm2GRPkUe,spotify:track:2NRGaA1GyCmTYfm2GRPkUe,https://api.spotify.com/v1/tracks/2NRGaA1GyCmTYfm2GRPkUe,https://api.spotify.com/v1/audio-analysis/2NRGaA1GyCmTYfm2GRPkUe,142320,4
4580,6ABAUBmOyfPtAUU0IpEKJf,The Question,Mac Miller,0.736,0.583,10,-6.088,1,0.109,0.0555,0.00367,0.124,0.265,134.99,audio_features,6ABAUBmOyfPtAUU0IpEKJf,spotify:track:6ABAUBmOyfPtAUU0IpEKJf,https://api.spotify.com/v1/tracks/6ABAUBmOyfPtAUU0IpEKJf,https://api.spotify.com/v1/audio-analysis/6ABAUBmOyfPtAUU0IpEKJf,371871,4
4581,5LnXWeA9tuWKI2C1H74iiJ,Too Much,Drake,0.668,0.565,6,-5.879,1,0.505,0.171,0.0,0.124,0.142,140.489,audio_features,5LnXWeA9tuWKI2C1H74iiJ,spotify:track:5LnXWeA9tuWKI2C1H74iiJ,https://api.spotify.com/v1/tracks/5LnXWeA9tuWKI2C1H74iiJ,https://api.spotify.com/v1/audio-analysis/5LnXWeA9tuWKI2C1H74iiJ,261867,4
4582,7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4
4583,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,Drake,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,audio_features,6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,219692,4
4584,26Fqtv4Aa7kyd1WWGHai6A,Privilege,The Weeknd,0.391,0.595,11,-7.094,0,0.0411,0.913,0.00557,0.145,0.379,93.78,audio_features,26Fqtv4Aa7kyd1WWGHai6A,spotify:track:26Fqtv4Aa7kyd1WWGHai6A,https://api.spotify.com/v1/tracks/26Fqtv4Aa7kyd1WWGHai6A,https://api.spotify.com/v1/audio-analysis/26Fqtv4Aa7kyd1WWGHai6A,170573,4
4585,4LkLfPYc3yjOta7Gk8FDRB,Think About Me,dvsn,0.547,0.294,7,-10.202,1,0.0482,0.0607,0.786,0.0933,0.11,105.027,audio_features,4LkLfPYc3yjOta7Gk8FDRB,spotify:track:4LkLfPYc3yjOta7Gk8FDRB,https://api.spotify.com/v1/tracks/4LkLfPYc3yjOta7Gk8FDRB,https://api.spotify.com/v1/audio-analysis/4LkLfPYc3yjOta7Gk8FDRB,246240,4
4586,64aP4hAjIPwjWiBTZCHJbK,Luving U,6LACK,0.694,0.457,0,-9.675,0,0.157,0.0978,0.00151,0.112,0.135,121.953,audio_features,64aP4hAjIPwjWiBTZCHJbK,spotify:track:64aP4hAjIPwjWiBTZCHJbK,https://api.spotify.com/v1/tracks/64aP4hAjIPwjWiBTZCHJbK,https://api.spotify.com/v1/audio-analysis/64aP4hAjIPwjWiBTZCHJbK,252893,4
4587,46HZ8l9wPo9JNsk7dZLamb,PEACE OF MIND,PARTYNEXTDOOR,0.782,0.367,1,-5.28,0,0.0548,0.283,0.0,0.0899,0.425,99.005,audio_features,46HZ8l9wPo9JNsk7dZLamb,spotify:track:46HZ8l9wPo9JNsk7dZLamb,https://api.spotify.com/v1/tracks/46HZ8l9wPo9JNsk7dZLamb,https://api.spotify.com/v1/audio-analysis/46HZ8l9wPo9JNsk7dZLamb,303030,4
4588,4QbraaiC4oHW1qmWy7M3AI,December (feat. Luca),anders,0.735,0.329,9,-12.309,0,0.0359,0.319,1.26e-05,0.111,0.335,91.004,audio_features,4QbraaiC4oHW1qmWy7M3AI,spotify:track:4QbraaiC4oHW1qmWy7M3AI,https://api.spotify.com/v1/tracks/4QbraaiC4oHW1qmWy7M3AI,https://api.spotify.com/v1/audio-analysis/4QbraaiC4oHW1qmWy7M3AI,182264,4
4589,3qbOROR75LnNeWw8SvZL24,Lights Out,Nbdy,0.527,0.428,8,-10.975,0,0.0358,0.329,2.91e-06,0.106,0.172,89.984,audio_features,3qbOROR75LnNeWw8SvZL24,spotify:track:3qbOROR75LnNeWw8SvZL24,https://api.spotify.com/v1/tracks/3qbOROR75LnNeWw8SvZL24,https://api.spotify.com/v1/audio-analysis/3qbOROR75LnNeWw8SvZL24,224000,4
4590,49nSUeYRNJbtayHb8qshqD,Sä,TIPPA,0.765,0.618,9,-7.716,0,0.0632,0.155,0.0,0.0753,0.367,135.0,audio_features,49nSUeYRNJbtayHb8qshqD,spotify:track:49nSUeYRNJbtayHb8qshqD,https://api.spotify.com/v1/tracks/49nSUeYRNJbtayHb8qshqD,https://api.spotify.com/v1/audio-analysis/49nSUeYRNJbtayHb8qshqD,204714,4
4591,0DaqLQjV8SuqFzrb8RyLql,Test & Recognise - Flume Edit,Seekae,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,audio_features,0DaqLQjV8SuqFzrb8RyLql,spotify:track:0DaqLQjV8SuqFzrb8RyLql,https://api.spotify.com/v1/tracks/0DaqLQjV8SuqFzrb8RyLql,https://api.spotify.com/v1/audio-analysis/0DaqLQjV8SuqFzrb8RyLql,303661,4
4592,3tSz65Pdu27OgCfnWUiG8i,Loukku,Sliki & Hamuelos,0.725,0.761,4,-7.383,0,0.0718,0.222,0.0,0.0935,0.648,79.5,audio_features,3tSz65Pdu27OgCfnWUiG8i,spotify:track:3tSz65Pdu27OgCfnWUiG8i,https://api.spotify.com/v1/tracks/3tSz65Pdu27OgCfnWUiG8i,https://api.spotify.com/v1/audio-analysis/3tSz65Pdu27OgCfnWUiG8i,184093,4
4593,7oJrVhiTPZGBXWPwhxjy9S,Lust,Lil Skies,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,audio_features,7oJrVhiTPZGBXWPwhxjy9S,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,https://api.spotify.com/v1/tracks/7oJrVhiTPZGBXWPwhxjy9S,https://api.spotify.com/v1/audio-analysis/7oJrVhiTPZGBXWPwhxjy9S,156000,4
4594,5MgiiEKLLUZSr4g74FJdG1,Bad For You,Lil Tracy,0.641,0.703,8,-8.292,0,0.0326,0.00261,0.0,0.111,0.442,149.944,audio_features,5MgiiEKLLUZSr4g74FJdG1,spotify:track:5MgiiEKLLUZSr4g74FJdG1,https://api.spotify.com/v1/tracks/5MgiiEKLLUZSr4g74FJdG1,https://api.spotify.com/v1/audio-analysis/5MgiiEKLLUZSr4g74FJdG1,118005,4
4595,3LMqz5OJHjB1AKHrYQmVdR,Uusia kaatoi,Konsta Original,0.905,0.452,5,-8.834,0,0.246,0.166,0.00159,0.154,0.413,90.978,audio_features,3LMqz5OJHjB1AKHrYQmVdR,spotify:track:3LMqz5OJHjB1AKHrYQmVdR,https://api.spotify.com/v1/tracks/3LMqz5OJHjB1AKHrYQmVdR,https://api.spotify.com/v1/audio-analysis/3LMqz5OJHjB1AKHrYQmVdR,160879,4
4596,0iKb1TvQGQkMFuMrKfaIU7,Still Depressed,Kid Crave,0.677,0.774,5,-5.344,0,0.0517,0.0763,0.571,0.11,0.712,149.982,audio_features,0iKb1TvQGQkMFuMrKfaIU7,spotify:track:0iKb1TvQGQkMFuMrKfaIU7,https://api.spotify.com/v1/tracks/0iKb1TvQGQkMFuMrKfaIU7,https://api.spotify.com/v1/audio-analysis/0iKb1TvQGQkMFuMrKfaIU7,192400,4
4597,0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),Tory Lanez,0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,audio_features,0Odu228D0yGcFySGuxU4rY,spotify:track:0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/tracks/0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/audio-analysis/0Odu228D0yGcFySGuxU4rY,221492,4
4598,5U0Zkg2PbjZ0ZAd2HkwFWh,Cold World,Teddy,0.699,0.432,2,-8.698,1,0.0566,0.43,0.0,0.103,0.192,77.5,audio_features,5U0Zkg2PbjZ0ZAd2HkwFWh,spotify:track:5U0Zkg2PbjZ0ZAd2HkwFWh,https://api.spotify.com/v1/tracks/5U0Zkg2PbjZ0ZAd2HkwFWh,https://api.spotify.com/v1/audio-analysis/5U0Zkg2PbjZ0ZAd2HkwFWh,153379,4
4599,2IuiwVQPn4r3g2FR5mfv1R,For You,Trevor Daniel,0.611,0.667,10,-7.508,0,0.0626,0.0843,6.02e-06,0.09,0.349,159.876,audio_features,2IuiwVQPn4r3g2FR5mfv1R,spotify:track:2IuiwVQPn4r3g2FR5mfv1R,https://api.spotify.com/v1/tracks/2IuiwVQPn4r3g2FR5mfv1R,https://api.spotify.com/v1/audio-analysis/2IuiwVQPn4r3g2FR5mfv1R,163500,4
4600,6kx1LwREnK7STfmjfsgFic,Without You,Promoting Sounds,0.64,0.648,0,-8.631,0,0.0305,0.00564,0.0,0.12,0.226,140.044,audio_features,6kx1LwREnK7STfmjfsgFic,spotify:track:6kx1LwREnK7STfmjfsgFic,https://api.spotify.com/v1/tracks/6kx1LwREnK7STfmjfsgFic,https://api.spotify.com/v1/audio-analysis/6kx1LwREnK7STfmjfsgFic,164571,4
4601,6Hd2AE0UxtnTqcruWX2u1N,imperfect.,frzndisciple,0.472,0.713,5,-7.739,0,0.194,0.545,0.0,0.111,0.394,161.997,audio_features,6Hd2AE0UxtnTqcruWX2u1N,spotify:track:6Hd2AE0UxtnTqcruWX2u1N,https://api.spotify.com/v1/tracks/6Hd2AE0UxtnTqcruWX2u1N,https://api.spotify.com/v1/audio-analysis/6Hd2AE0UxtnTqcruWX2u1N,151738,4
4602,44MTPLOEKZTJ24B1w01o8b,THE DEVIL,XAM,0.693,0.282,7,-11.616,0,0.0663,0.854,0.0959,0.185,0.0645,126.1,audio_features,44MTPLOEKZTJ24B1w01o8b,spotify:track:44MTPLOEKZTJ24B1w01o8b,https://api.spotify.com/v1/tracks/44MTPLOEKZTJ24B1w01o8b,https://api.spotify.com/v1/audio-analysis/44MTPLOEKZTJ24B1w01o8b,140962,4
4603,3UQ7VRTGzkXnWyYT4Gme4a,HELLP,XAM,0.76,0.564,8,-3.711,0,0.149,0.0593,0.0,0.111,0.626,79.98,audio_features,3UQ7VRTGzkXnWyYT4Gme4a,spotify:track:3UQ7VRTGzkXnWyYT4Gme4a,https://api.spotify.com/v1/tracks/3UQ7VRTGzkXnWyYT4Gme4a,https://api.spotify.com/v1/audio-analysis/3UQ7VRTGzkXnWyYT4Gme4a,173265,4
4604,6cIz34KwGDYamGzkLzKPWV,Antisocial,Oz Sparx,0.874,0.533,6,-5.472,0,0.36,0.0218,0.0,0.152,0.239,79.999,audio_features,6cIz34KwGDYamGzkLzKPWV,spotify:track:6cIz34KwGDYamGzkLzKPWV,https://api.spotify.com/v1/tracks/6cIz34KwGDYamGzkLzKPWV,https://api.spotify.com/v1/audio-analysis/6cIz34KwGDYamGzkLzKPWV,169992,4
4605,5W4cN8WzxWmCHEOlMwQASx,JUST ME,KILLBOY,0.641,0.675,7,-7.004,0,0.0916,0.395,4.78e-05,0.112,0.55,179.909,audio_features,5W4cN8WzxWmCHEOlMwQASx,spotify:track:5W4cN8WzxWmCHEOlMwQASx,https://api.spotify.com/v1/tracks/5W4cN8WzxWmCHEOlMwQASx,https://api.spotify.com/v1/audio-analysis/5W4cN8WzxWmCHEOlMwQASx,176000,4
4606,1LIPyl9jbqlf7vBfTOFeoB,Splash,Ty James,0.6,0.678,1,-5.363,1,0.0331,0.015,0.0,0.0707,0.459,134.077,audio_features,1LIPyl9jbqlf7vBfTOFeoB,spotify:track:1LIPyl9jbqlf7vBfTOFeoB,https://api.spotify.com/v1/tracks/1LIPyl9jbqlf7vBfTOFeoB,https://api.spotify.com/v1/audio-analysis/1LIPyl9jbqlf7vBfTOFeoB,150448,4
4607,0L3OFVFD0gLrS18BhV895N,WHEREDAFUCC,KILLBOY,0.788,0.809,5,-5.134,0,0.0769,0.0828,0.0,0.155,0.532,98.01,audio_features,0L3OFVFD0gLrS18BhV895N,spotify:track:0L3OFVFD0gLrS18BhV895N,https://api.spotify.com/v1/tracks/0L3OFVFD0gLrS18BhV895N,https://api.spotify.com/v1/audio-analysis/0L3OFVFD0gLrS18BhV895N,151837,4
4608,0qozTqd8QWFP309Vq9xbwq,Cry,Oz Sparx,0.671,0.509,8,-8.372,0,0.0723,0.327,0.0,0.205,0.758,162.016,audio_features,0qozTqd8QWFP309Vq9xbwq,spotify:track:0qozTqd8QWFP309Vq9xbwq,https://api.spotify.com/v1/tracks/0qozTqd8QWFP309Vq9xbwq,https://api.spotify.com/v1/audio-analysis/0qozTqd8QWFP309Vq9xbwq,166300,4
4609,3pq6aUvcYOOz64QiWbS13C,Broken Memories,TheHxliday,0.718,0.448,1,-9.62,0,0.0385,0.363,2.58e-06,0.125,0.408,143.028,audio_features,3pq6aUvcYOOz64QiWbS13C,spotify:track:3pq6aUvcYOOz64QiWbS13C,https://api.spotify.com/v1/tracks/3pq6aUvcYOOz64QiWbS13C,https://api.spotify.com/v1/audio-analysis/3pq6aUvcYOOz64QiWbS13C,124041,4
4610,7g2TDdt7fvTMvYs2GZm1Wp,Nemesis,TheHxliday,0.619,0.446,8,-11.041,1,0.124,0.723,0.000101,0.105,0.383,159.952,audio_features,7g2TDdt7fvTMvYs2GZm1Wp,spotify:track:7g2TDdt7fvTMvYs2GZm1Wp,https://api.spotify.com/v1/tracks/7g2TDdt7fvTMvYs2GZm1Wp,https://api.spotify.com/v1/audio-analysis/7g2TDdt7fvTMvYs2GZm1Wp,158221,4
4611,53R7gF4PkMq4QhN6FMngo3,Still Inside My (feat. Mistery),Andi,0.498,0.433,11,-9.758,0,0.177,0.465,0.0,0.323,0.147,85.885,audio_features,53R7gF4PkMq4QhN6FMngo3,spotify:track:53R7gF4PkMq4QhN6FMngo3,https://api.spotify.com/v1/tracks/53R7gF4PkMq4QhN6FMngo3,https://api.spotify.com/v1/audio-analysis/53R7gF4PkMq4QhN6FMngo3,171433,5
4612,5gejbudVH1vdafBOerYnFQ,So Invisible,Nick Bonin,0.695,0.653,8,-7.927,1,0.088,0.0443,0.0,0.137,0.086,96.998,audio_features,5gejbudVH1vdafBOerYnFQ,spotify:track:5gejbudVH1vdafBOerYnFQ,https://api.spotify.com/v1/tracks/5gejbudVH1vdafBOerYnFQ,https://api.spotify.com/v1/audio-analysis/5gejbudVH1vdafBOerYnFQ,118904,4
4613,0cm5N7sj43FBfrVoJOfLhC,Mistakes,TheHxliday,0.723,0.395,2,-10.229,1,0.0681,0.04,0.000229,0.279,0.0772,89.954,audio_features,0cm5N7sj43FBfrVoJOfLhC,spotify:track:0cm5N7sj43FBfrVoJOfLhC,https://api.spotify.com/v1/tracks/0cm5N7sj43FBfrVoJOfLhC,https://api.spotify.com/v1/audio-analysis/0cm5N7sj43FBfrVoJOfLhC,173060,4
4614,5GWAraPLRsJ5EFMzqo0C3g,I Can't Sleep,POORSTACY,0.624,0.656,2,-5.161,1,0.0388,0.00882,0.0,0.122,0.253,135.001,audio_features,5GWAraPLRsJ5EFMzqo0C3g,spotify:track:5GWAraPLRsJ5EFMzqo0C3g,https://api.spotify.com/v1/tracks/5GWAraPLRsJ5EFMzqo0C3g,https://api.spotify.com/v1/audio-analysis/5GWAraPLRsJ5EFMzqo0C3g,202867,4
4615,1uxDHAH3cPPg5tmzcoDAIH,make up,POORSTACY,0.781,0.474,0,-7.436,1,0.24,0.119,0.0,0.0685,0.584,87.615,audio_features,1uxDHAH3cPPg5tmzcoDAIH,spotify:track:1uxDHAH3cPPg5tmzcoDAIH,https://api.spotify.com/v1/tracks/1uxDHAH3cPPg5tmzcoDAIH,https://api.spotify.com/v1/audio-analysis/1uxDHAH3cPPg5tmzcoDAIH,121413,4
4616,3knLZZeuedQWiXQ9EHjje8,Lucky Me,Vory,0.585,0.321,1,-8.174,0,0.125,0.675,0.0,0.114,0.147,144.62,audio_features,3knLZZeuedQWiXQ9EHjje8,spotify:track:3knLZZeuedQWiXQ9EHjje8,https://api.spotify.com/v1/tracks/3knLZZeuedQWiXQ9EHjje8,https://api.spotify.com/v1/audio-analysis/3knLZZeuedQWiXQ9EHjje8,97003,4
4617,4tYCGg2LLu2spZ8IvyBjap,Yksin Et Ikinä Jää,Adizi X Typelik,0.424,0.622,1,-7.261,1,0.395,0.0353,0.0,0.165,0.136,72.754,audio_features,4tYCGg2LLu2spZ8IvyBjap,spotify:track:4tYCGg2LLu2spZ8IvyBjap,https://api.spotify.com/v1/tracks/4tYCGg2LLu2spZ8IvyBjap,https://api.spotify.com/v1/audio-analysis/4tYCGg2LLu2spZ8IvyBjap,174764,1
4618,4AqN8IdKCfItCSbuaFch81,Thank You [Not So Bad],VIZE,0.656,0.89,5,-4.981,0,0.187,0.201,1.99e-06,0.101,0.268,100.037,audio_features,4AqN8IdKCfItCSbuaFch81,spotify:track:4AqN8IdKCfItCSbuaFch81,https://api.spotify.com/v1/tracks/4AqN8IdKCfItCSbuaFch81,https://api.spotify.com/v1/audio-analysis/4AqN8IdKCfItCSbuaFch81,197963,4
4619,4snvfDbYLMXfgNjuFeaPin,16v,Cavallini & Shrty,0.809,0.628,4,-10.098,0,0.104,0.234,0.0,0.0903,0.513,93.021,audio_features,4snvfDbYLMXfgNjuFeaPin,spotify:track:4snvfDbYLMXfgNjuFeaPin,https://api.spotify.com/v1/tracks/4snvfDbYLMXfgNjuFeaPin,https://api.spotify.com/v1/audio-analysis/4snvfDbYLMXfgNjuFeaPin,165161,4
4620,6fWa5CRgy0z30OeGZyMBvD,Heart On Ice,Rod Wave,0.733,0.389,10,-8.468,0,0.0738,0.0513,0.0,0.141,0.244,157.878,audio_features,6fWa5CRgy0z30OeGZyMBvD,spotify:track:6fWa5CRgy0z30OeGZyMBvD,https://api.spotify.com/v1/tracks/6fWa5CRgy0z30OeGZyMBvD,https://api.spotify.com/v1/audio-analysis/6fWa5CRgy0z30OeGZyMBvD,159670,3
4621,01gNiOqg8u7vT90uVgOVmz,Whole Lotta Lovin',Mustard,0.51,0.398,4,-8.75,0,0.0558,0.135,3.78e-06,0.0634,0.382,119.973,audio_features,01gNiOqg8u7vT90uVgOVmz,spotify:track:01gNiOqg8u7vT90uVgOVmz,https://api.spotify.com/v1/tracks/01gNiOqg8u7vT90uVgOVmz,https://api.spotify.com/v1/audio-analysis/01gNiOqg8u7vT90uVgOVmz,299160,4
4622,3OTSBoYKO7HzGVj8Bu2OH9,All the Time,Zara Larsson,0.665,0.799,6,-2.868,0,0.0617,0.18,0.0,0.125,0.5,101.976,audio_features,3OTSBoYKO7HzGVj8Bu2OH9,spotify:track:3OTSBoYKO7HzGVj8Bu2OH9,https://api.spotify.com/v1/tracks/3OTSBoYKO7HzGVj8Bu2OH9,https://api.spotify.com/v1/audio-analysis/3OTSBoYKO7HzGVj8Bu2OH9,228112,4
4623,35K2cKVhvqJBWlRWwsc97U,Jenny (I Wanna Ruin Our Friendship),Studio Killers,0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,audio_features,35K2cKVhvqJBWlRWwsc97U,spotify:track:35K2cKVhvqJBWlRWwsc97U,https://api.spotify.com/v1/tracks/35K2cKVhvqJBWlRWwsc97U,https://api.spotify.com/v1/audio-analysis/35K2cKVhvqJBWlRWwsc97U,215280,4
4624,4Vk8mIOZ9GAj10wurLKitJ,Old Yeller,Fokin Osk,0.859,0.424,11,-8.223,1,0.299,0.298,0.0141,0.261,0.724,86.776,audio_features,4Vk8mIOZ9GAj10wurLKitJ,spotify:track:4Vk8mIOZ9GAj10wurLKitJ,https://api.spotify.com/v1/tracks/4Vk8mIOZ9GAj10wurLKitJ,https://api.spotify.com/v1/audio-analysis/4Vk8mIOZ9GAj10wurLKitJ,73927,4
4625,5bd6nkPBuwqF7dQ2VGqGWO,Hardest To Love,The Weeknd,0.472,0.608,5,-7.873,1,0.0596,0.0966,7.51e-05,0.122,0.109,81.154,audio_features,5bd6nkPBuwqF7dQ2VGqGWO,spotify:track:5bd6nkPBuwqF7dQ2VGqGWO,https://api.spotify.com/v1/tracks/5bd6nkPBuwqF7dQ2VGqGWO,https://api.spotify.com/v1/audio-analysis/5bd6nkPBuwqF7dQ2VGqGWO,211402,4
